"","State_UT","fiscal_year","State_Govt","Central_Govt","Same_Gov","Population","I: DEVELOPMENTAL EXPENDITURE (A + B)","I: TAX REVENUE (A+B)","I.1: Development (a + b)","I.1.a.2: Medical and Public Health","I.1.a.6: Urban Development","I.1.b.2: Rural Development","I.1.b.10: General Economic Services (i + ii)","I.1.b.7.i: Roads and Bridges","I.6: WMA from RBI","I.A.1: Taxes on Income (i+ii)","I.A.3.i.a: Central Sales Tax","I.A.3.i.b: State Sales Tax/VAT","I.A.3.vii: State Goods and Services Tax","I.B: Share in Central Taxes (i to ix)","I.B.i: Central Goods and Services Tax (CGST)","I.B.iii: Income Tax","II: NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F)","II: NON-TAX REVENUE (C+D)","II.2: Central Plan Schemes","II.3: Centrally Sponsored Schemes","II.D.5.c.1: GST compensation","II.D.5.c.2: VAT compensation","II.D.5.c.3: Central sales tax compensation","Total: TOTAL EXPENDITURE (I+II+III)","Total: TOTAL REVENUE (I+II)"
"379","Kerala","1994-1995","Congress","Congress",1,29099,3015.38,3637.52,431.8,13.37,0,0,4.21,95.68,0,17.24,161.26,1688.58,0,838.42,0,319.2,1985.7,1028.9,0.11,1.41,0,0,0,5066.3,4666.42
"380","Kerala","1995-1996","Congress","Congress",1,29099,3412.15,4419.64,540.02,18.34,0,0,8.21,114.06,0,26.08,166.89,1976.63,0,1036.96,0,436.44,2339.09,1003.92,0.2,3.05,0,0,0,5826.37,5423.56
"381","Kerala","1996-1997","Communist Party of India","Jata Dal",0,31841,4047.96,5141.15,590.28,18.33,0,0,9.21,124.74,0,12.1,169.56,2600.14,0,1242.65,0,524.32,2623.85,1003.93,3.89,2.41,0,0,0,6788.11,6145.08
"382","Kerala","1997-1998","Communist Party of India","Jata Dal",0,31841,5031.25,5772.79,684.85,18.71,0,0,23.41,182.91,0,21.38,163.13,2911.64,0,1271.74,0,523.95,3081.1,1345.41,0.06,2.61,0,0,0,8241.12,7118.2
"383","Kerala","1998-1999","Communist Party of India","BJP",0,31841,5642.03,6031.86,596.83,28.52,0,0,27.42,133,0,27.02,273.66,3091.85,0,1382.3,0,561.8,3535.87,1166.26,0.07,7.34,0,0,0,9228.08,7198.12
"384","Kerala","1999-2000","Communist Party of India","BJP",0,31841,6510.24,6728.73,600.91,21.66,0.6,0,13.49,199.03,0,14.19,287.31,3554.5,0,1535.22,0,641.37,4977.05,1213.03,0.23,4.16,0,0,0,11565.97,7941.76
"385","Kerala","2000-2001","Communist Party of India","BJP",0,31841,6366.45,7455.87,537.77,16.3,1.35,0,41.16,149.58,0,3.83,356.95,3971.43,0,1585.61,0,0,5456.42,1274.98,0.03,3.37,0,0,0,11877.91,8730.85
"386","Kerala","2001-2002","Congress","BJP",0,31841,5983.8,7537.68,531.95,26.59,0,0,34.39,199.78,0,1.87,260.98,4164.57,0,1614.26,0,0,5611.23,1518.71,0,13.19,0,0,0,11662.03,9056.39
"387","Kerala","2002-2003","Congress","BJP",0,31841,8019.96,9017.74,657.99,44.37,0,0,56.4,257.69,0,6.4,355.88,4917.14,0,1715.22,0,0,6678.03,1616.14,0,4.87,0,0,0,14756.05,10633.88
"388","Kerala","2003-2004","Congress","BJP",0,31841,8024.54,10100.77,600.2,21.53,0,0,55.25,243.09,8097.3,8.73,700.36,5213.83,0,2012,0,0,7397.93,1714.59,0,4.64,0,0,0,15495.65,11815.36
"389","Kerala","2004-2005","Congress","Congress",1,31841,9186.25,11368.6,639.81,29.37,0,0,15.02,219.28,9328.25,4.93,361.24,6182.67,0,2404.95,0,0,7985.8,2131.89,0,9.31,0,0,0,17169.41,13500.49
"390","Kerala","2005-2006","Congress","Congress",1,31841,9668.04,12296.82,747.12,57.04,0,0,19.91,284.33,6146.25,6.15,486.36,6253.07,0,2518.2,0,0,8755.66,2997.7,0,11.9,0,0,0,18423.7,15294.52
"391","Kerala","2006-2007","CPIM","Congress",0,31841,9190.12,15153.86,863.25,29.86,0,0,34.58,392.11,6446.87,9.63,339.66,8071.62,0,3212.04,0,608.77,9723.14,3032.76,0,2.7,0,0,0,20824.55,18186.62
"392","Kerala","2007-2008","CPIM","Congress",0,33406,10608.28,17720.64,1417.42,46.65,0,0,13.91,768.09,6984.84,22.05,1016.21,8349.76,0,4051.7,0,863.08,12184.09,3386.15,0,3.45,0,0,0,24891.62,21106.79
"393","Kerala","2008-2009","CPIM","Congress",0,33406,13291.38,20265.7,1642.95,44.56,20,0,27.85,590,3920.97,11.97,425.38,10917.15,0,4275.52,0,880.38,12667.38,4246.47,0,0,0,0,0,28223.88,24512.17
"394","Kerala","2009-2010","CPIM","Congress",0,33406,14707.86,22023.8,1992.79,62.65,0,5,15.95,838.34,640.62,27.73,292.94,12448.18,0,4398.78,0,1008.4,13935.52,4085.6,0,0,0,0,0,31132.36,26109.4
"395","Kerala","2010-2011","CPIM","Congress",0,33406,16468.25,26863.54,3245.14,98.8,0,22.49,34.78,1408.12,0,46.97,310.42,15499.22,0,5141.85,0,1062.05,15418.39,4127.41,0,0,0,0,0,34664.81,30990.95
"396","Kerala","2011-2012","Congress","Congress",1,33406,22355.53,31708.96,3690.58,117.65,87.28,29.05,122.7,1661.04,0,42.86,292.66,18558.12,0,5990.36,0,1197.69,20300.02,6301.41,0,0,0,0,0,46044.62,38010.37
"397","Kerala","2012-2013","Congress","Congress",1,33406,26685.92,36917.26,4456.38,130.41,0,10.5,65.14,1999.35,0,18.92,320.88,22093.27,0,6840.65,0,1471.08,22786.61,7220.04,0,0,0,0,0,53488.74,44137.3
"398","Kerala","2013-2014","Congress","Congress",1,33406,28908.93,39463.7,4146.3,130.32,0.45,28.14,631.62,1403.24,118.93,21.55,331.49,24436.34,0,7468.68,0,1653.94,26605.09,9713.24,0,0,0,0,0,60485.5,49176.93
"399","Kerala","2014-2015","Congress","BJP",0,33406,33915.68,43158.794,4119.9286,193.1873,38.203,218.2121,191.6968,1477.2589,2651.0732,8.6029192,464.43493,27243.975,0,7926.29,0,1976.54,31432.75,14791.678,0,0,0,0,0,71746.43,57950.472
"400","Kerala","2015-2016","Congress","BJP",0,33406,38701.70137,51685.81738,7243.437872,219.6677678,39.2268095,437.5870773,1035.750303,2675.243963,1985.82,2.0065655,305.0642762,30236.94265,0,12690.67,0,2783.33,36084.68486,17346.83839,0,0,0,0,0,78689.46625,69032.65577
"401","Kerala","2016-2017","CPIM","BJP",0,33406,44420.07109,57401.39614,9915.087715,256.4540164,18.615036,615.5751846,2559.761253,2815.788466,2931.13,2.365582,336.8494673,32924.0424,0,15225.02,0,3395.77,41195.32874,18210.32564,0,0,0,0,0,91096.30782,75611.72178
"402","Kerala","2017-2018","CPIM","BJP",0,33406,47227.35154,63292.6895,8480.86122,307.3948852,59.0683035,515.4714581,1294.51889,2378.597532,6335.5,2.854844,149.6751598,24381.4928,13707.65294,15133.12001,239.88,4354.4,45523.76917,19727.45483,0,0,1772,0,0,99948.35383,83020.14433
"403","Kerala","2018-2019","CPIM","BJP",0,33406,50590.53992,69682.27493,7232.574627,251.5068292,71.9354378,316.9492805,1734.453705,1846.627723,9698.12,0.6991844,29.7074198,19195.45401,21389.71155,18663.17,4699.140001,4876.1,50827.13455,23172.19583,0,0,0,0,0,110316.3924,92854.47076
"404","Kerala","2019-2020","CPIM","BJP",0,33406,43152.02404,66724.18905,8297.378741,244.2312393,11.7819042,916.3177896,2298.901506,2302.801031,35745.17232,0.8383547,31.1610198,19617.67508,20446.95257,16401.05106,4654.190012,4381.76,55504.03203,23500.48377,0,0,5575.0394,0,0,104719.924,90224.67282
"405","Kerala","2020-2021","CPIM","BJP",0,33406,63593.16074,59221.23702,12629.81228,315.599231,110.1090379,1712.443045,3494.349592,2703.935283,29222.74902,0.4962107,66.9181343,17622.09713,20028.31214,11560.4,3325.63,3642.7,50360.72224,38395.59265,0,0,NA,NA,NA,123446.3322,97616.82967
"406","Kerala","2021-2022","CPIM","BJP",0,33406,66409.4166,76160.60917,13923.47017,310.430844,19.1883053,1194.045947,3620.304024,3270.99246,22874.47694,0.4993632,120.7415551,22366.68429,24169.80938,17820.09,4832.67,5104.81,70110.003,40479.63095,0,0,NA,NA,NA,146179.5106,116640.2401
"407","Kerala","2022-2023","CPIM","BJP",0,33406,73741.5131,91818.3048,14666.8483,262.6087,198.0001,1762.4002,4706.6856,2363.5097,35025,0.5598,142.0251,24808.0575,36818.2801,17720.5001,5818.553,5343.7218,72270.7159,42279.4956,0,0,NA,NA,NA,157065.8921,134097.8004
"408","Kerala","2023-2024","CPIM","BJP",0,33406,68533.4193,102464.0226,14377.675,275.731,197.0001,2002.4002,4426.9401,2403.55,28525,0.4167,134.7217,28424.3121,35982.628,21425.2503,7401.21,6248.66,76678.198,32954.6502,0,0,NA,NA,NA,159360.9133,135418.6728
"409","Madhya Pradesh","1990-1991","BJP","Samajwadi Janta Party",0,48566,3327.94,2844.14,702.6,7.06,12.85,50.72,2.01,42.07,0,40.31,198.45,599.52,0,1089.35,0,337.26,1297.56,1701.3,0,6.3,0,0,0,4746.11,4545.44
"410","Madhya Pradesh","1991-1992","BJP","Congress",0,48566,3756.55,3408.34,762.75,9.02,17.28,68.24,1.98,54.58,0,10.46,221.2,724.88,0,1291.02,0,418.03,1516.6,1968.65,0.26,13.79,0,0,0,5420.82,5376.99
"411","Madhya Pradesh","1992-1993","Congress","Congress",1,48566,4253.25,3873.25,828.45,9.16,11.02,56.48,1.86,15.8,0,2.16,251.16,799.88,0,1539.63,0,495.73,1769.47,2569.34,0.06,13.79,0,0,0,6157.31,6442.59
"412","Madhya Pradesh","1993-1994","Congress","Congress",1,48566,5250.26,4358.33,797.15,13.23,9.57,61.91,1.78,58.06,0,4.02,291.04,922.32,0,1681.22,0,637.09,2106.15,2711.46,0.04,16.54,0,0,0,7517.93,7069.79
"413","Madhya Pradesh","1994-1995","Congress","Congress",1,48566,5152.2,4745.95,862.03,15.79,13.54,55.87,1.85,75.15,0,2.46,279.56,1028.96,0,1875.34,0,700.63,2486.12,2872.33,0.35,17.29,0,0,0,7808.77,7618.28
"414","Madhya Pradesh","1995-1996","Congress","Congress",1,48566,6023.51,5712.52,849.22,12.71,20.41,71.7,1.73,60.96,0,14.94,341.94,1175.99,0,2194.33,0,934.78,2841.97,2940.95,0.19,6.34,0,0,0,9130.87,8653.47
"415","Madhya Pradesh","1996-1997","Congress","Jata Dal",0,60348,7789.47,6739.1,999.8,12.74,28.17,84.49,2.13,73.06,0,112.26,363.12,1367.9,0,2635.6,0,1121.63,3343.39,3275.13,63.31,14.13,0,0,0,11462.06,10014.23
"416","Madhya Pradesh","1997-1998","Congress","Jata Dal",0,60348,7534.28,7890.95,1655.52,16.6,15.16,63.33,1.82,63.86,0,81.51,432.42,1623.03,0,3326.64,0,1750.51,3856.72,3366.17,0.03,18.25,0,0,0,11726.44,11257.12
"417","Madhya Pradesh","1998-1999","Congress","BJP",0,60348,9035.71,8040.61,989.41,23.88,11.04,64.02,0.05,71.02,0,109.54,453.06,1839.48,0,2932.13,0,1201.89,4766.1,3305.24,0.09,20.06,0,0,0,14217.64,11345.85
"418","Madhya Pradesh","1999-2000","Congress","BJP",0,60348,10243.65,9056.86,934.25,42.68,12.35,64.2,1.2,77.11,0,184.58,474,2075.55,0,3261.64,0,1372.12,5244.45,4146.82,0.31,18.39,0,0,0,16135.94,13203.68
"419","Madhya Pradesh","2000-2001","Congress","BJP",0,60348,9134.07,10422.86,1094.65,26.49,8.43,66.82,2.49,115.2,0,171.91,439.29,2326.05,0,4783.28,0,0,5323.84,3244.21,0.01,13.61,0,0,0,14986.41,13667.07
"420","Madhya Pradesh","2001-2002","Congress","BJP",0,60348,8946.38,8108.18,1448.86,19.25,42.41,148.54,2.87,229.67,0,182.18,332.54,2028.2,0,3405.86,0,0,5049.5,3092.8,0,14.65,0,0,0,14368.78,11200.98
"421","Madhya Pradesh","2002-2003","Congress","BJP",0,60348,8708.95,9893.29,2418.6,16.66,180.95,222.77,3.93,293.28,0,197.06,350.46,2555.52,0,3723.03,0,0,5444.69,3497.11,0,9.01,0,0,0,14559.8,13390.4
"422","Madhya Pradesh","2003-2004","BJP","BJP",1,60348,11600.22,11036,2642.39,37.53,139.52,226.59,5.33,405.1,6413.8,193.2,763.32,2480.69,0,4247.24,0,0,6573.59,3252.96,0,8.8,0,0,0,18764.71,14288.96
"423","Madhya Pradesh","2004-2005","BJP","Congress",0,60348,9641.35,12849.65,4804.78,41.93,74.74,305.03,6.76,540.38,2234.74,154.96,470.89,3437.43,0,5076.68,0,0,7468.35,6893.6,0,14.45,0,0,0,18026.37,19743.25
"424","Madhya Pradesh","2005-2006","BJP","Congress",0,60348,11853.04,15456.05,6501.95,63.54,84.35,385.76,25.06,790.41,0,158.45,416.64,4088.62,0,6341.35,0,0,7593.12,5140.74,0,5.1,0,0,0,20563.47,20596.79
"425","Madhya Pradesh","2006-2007","BJP","Congress",0,60348,12456.63,18561.67,5099.27,134.35,41.49,379.74,47.58,1171.18,0,168.74,565.84,4695.57,0,8088.54,0,1532.99,8602.11,7132.61,0,4.98,0,0,0,22362.6,25694.28
"426","Madhya Pradesh","2007-2008","BJP","Congress",0,72627,14682.93,22221.14,6759.3,110.75,63.41,470.1,22.94,1865.21,0,192.97,556.93,5488.14,0,10202.96,0,2173.4,9354.35,8467.59,0,12.53,0,0,0,25601.11,30688.74
"427","Madhya Pradesh","2008-2009","BJP","Congress",0,72627,17577.1,24380.64,6588.27,68.1,52.06,460.81,51.32,1637.37,19.01,182.18,519.77,6323.22,0,10766.59,0,2216.97,10162.34,9196.57,0,0,0,0,0,29513.88,33577.2
"428","Madhya Pradesh","2009-2010","BJP","Congress",0,72627,21333.22,28349.79,7805.33,78.56,68.74,433.36,55.97,1955.94,0,216.13,569.99,7153.83,0,11076.98,0,2539.36,12013.78,13044.91,0,0,0,0,0,35896.9,41394.7
"429","Madhya Pradesh","2010-2011","BJP","Congress",0,72627,27429.88,37057.86,8621.23,114.87,48.35,921.52,32.86,1982.09,0,233.74,682.72,9574.04,0,15638.51,0,3230.16,14646.68,14796.33,0,0,0,0,0,45011.59,51854.18
"430","Madhya Pradesh","2011-2012","BJP","Congress",0,72627,33261.85,45192.58,8888.01,141.57,60.11,974.37,72.02,1695.27,0,267.23,871.98,11644.75,0,18219.13,0,3642.69,16228.64,17411.5,0,0,0,0,0,52693.71,62604.07
"431","Madhya Pradesh","2012-2013","BJP","Congress",0,72627,41198.82,51386.86,11362.01,176.8,73.46,1451.76,89.99,2074.65,0,254.52,857.22,13999.07,0,20805.16,0,4474.21,17705.14,19040.42,0,0,0,0,0,62968.53,70427.28
"432","Madhya Pradesh","2013-2014","BJP","Congress",0,72627,44739.55,56267.43,10616.2,166.01,95.56,702.69,58.63,2301.4,0,275.12,943.48,15706.37,0,22715.27,0,5030.36,20590.93,19481.81,0,0,0,0,0,69869.76,75749.24
"433","Madhya Pradesh","2014-2015","BJP","BJP",1,72627,55782.27,60674.107,11620.511,240.4821,80.892,1248.8928,60.2147,2846.0552,0,283.8508,1023.5238,17112.439,0,24106.99,0,6011.49,22365.11,27966.676,0,0,0,0,0,82372.82,88640.783
"434","Madhya Pradesh","2015-2016","BJP","BJP",1,72627,68179.4487,78611.4853,16286.2561,226.0596,514.3001,2418.777,177.3581,3363.3729,0,316.4778,1118.7886,18687.3519,0,38397.84,0,8400.13,25700.265,26899.1059,0,0,0,0,0,99770.7001,105510.5912
"435","Madhya Pradesh","2016-2017","BJP","BJP",1,72627,84827.162,90257.7474,26590.4742,564.6952,202.3186,3169.3479,113.2694,4662.7042,0,329.5682,1132.2019,21428.9034,0,46064.1,0,10252.51,27903.1144,33049.0427,0,0,0,0,0,119537.3688,123306.7901
"436","Madhya Pradesh","2017-2018","BJP","BJP",1,72627,91080.7633,95663.9167,30170.6433,1039.8683,493.2464,2186.5366,114.0587,6392.3276,0,342.8589,515.5813,555.5284,13828.5969,45720.59,716.48,13146.86,32100.0826,39211.4727,0,0,0,0,0,130246.0884,134875.3894
"437","Madhya Pradesh","2018-2019","Congress","BJP",0,72627,96364.9816,108479.5812,28701.5018,1217.723,677.6485,3218.4907,66.9501,6888.5572,3376.38,321.196,138.2443,0,19750.8526,56354.8133,14187.62,14721.91,37540.5655,41912.1968,0,0,2866,0,0,141577.2066,150391.778
"438","Madhya Pradesh","2019-2020","Congress","BJP",0,72627,104717.2833,105341.3017,28259.4509,1096.3056,782.1805,4452.278,59.4503,6145.8207,0,309.609,381.9488,0,20447.7766,49517.61,14051.51,13229.42,39826.7789,42302.0491,0,0,4530.7807,0,0,150444.2986,147643.3508
"439","Madhya Pradesh","2020-2021","BJP","BJP",1,72627,110947.7066,101372.6691,29381.7082,738.9796,1208.2814,3782.0932,50.799,5401.8875,0,320.6878,562.0072,12694.2312,17257.4998,46913.75,13946.58,14511.44,47885.014,45004.1153,0,0,NA,NA,NA,164733.0059,146376.7844
"440","Madhya Pradesh","2021-2022","BJP","BJP",1,72627,124474.6613,135778.8406,39744.4207,962.7647,1831.0304,4232.341,108.5493,7086.2564,0,316.2339,859.3953,15254.4127,22028.5215,69541.5021,19855.36,20588.68,49461.1902,50097.0099,0,0,NA,NA,NA,181061.3068,185875.8505
"441","Madhya Pradesh","2022-2023","BJP","BJP",1,72627,129491.9493,136966.6802,44275.3951,2003.6146,2021.3404,4343.1712,134.5001,5510.4509,4000,349.9901,735,16232.98,25000.01,64106.99,21049.62,19331.84,61264.3117,58213.0075,0,0,NA,NA,NA,198915.7021,195179.6877
"442","Madhya Pradesh","2023-2024","BJP","BJP",1,72627,148080.5519,166683.6528,52588.4284,2337.206,1849.5018,3134.3201,155.7239,7027.3437,4000,350.0002,140,19374.0001,32000.0007,80183.67,25927.63,24967.66,68152.8315,59026.2424,0,0,NA,NA,NA,225297.134,225709.8952
"443","Maharashtra","1990-1991","Congress","Samajwadi Janta Party",0,78937,6123.51,6109.56,945.02,20.2,1.47,0,0.3,122.43,0,190.71,621.85,2385.87,0,989.86,0,337.51,2598.09,2589.46,0,3.21,0,0,0,8753.67,8699.02
"444","Maharashtra","1991-1992","Congress","Congress",1,78937,6819.85,7173.96,952.38,18.47,1.72,0,1.23,120.8,0,212.42,699.55,2509.7,0,1219.66,0,418.34,3181.4,2598.63,12.61,0,0,0,0,10048.72,9772.59
"445","Maharashtra","1992-1993","Congress","Congress",1,78937,7821.82,7957.57,1353.74,19.81,8.08,0,0.32,138.13,0,235.85,748.95,2735.98,0,1396.64,0,496.07,3665.84,2860.64,12.24,0,0,0,0,11546.7,10818.21
"446","Maharashtra","1993-1994","Congress","Congress",1,78937,9004.97,9237.56,1640.52,23.52,16.83,0,0.45,188.83,0,253.29,831.23,3187.44,0,1541.36,0,637.6,4060.07,3749.23,7.31,0,0,0,0,13108.69,12986.79
"447","Maharashtra","1994-1995","Congress","Congress",1,78937,9984.58,11174.5,3744.67,15.32,10.35,0,1.13,387.27,0,299.04,973.11,3906.64,0,1719.88,0,701.14,4782.12,3914.98,16.39,0,0,0,0,14812.19,15089.48
"448","Maharashtra","1995-1996","Shiv se","Congress",0,78937,11531,12611.92,2668.01,16.26,25.03,0,1.41,453.28,0,330.6,1154.13,4635.64,0,1677.47,0,652.58,5590.45,3947.36,15.84,0,0,0,0,17168.39,16559.28
"449","Maharashtra","1996-1997","Shiv se","Jata Dal",0,78937,14075.78,13989.9,2675.22,21.92,5.84,0,1.52,541.97,0,382.35,1244.99,4759.61,0,2274.93,0,877.83,6683.08,5265.34,14,10.27,0,0,0,20845.8,19255.24
"450","Maharashtra","1997-1998","Shiv se","Jata Dal",0,96879,14953.81,15451.32,3161.28,23.74,5.33,0,1.16,611.56,0,396.05,1278.28,4945.44,0,1732.06,0,617.65,7797.67,4865.25,0,17.31,0,0,0,22896.51,20316.57
"451","Maharashtra","1998-1999","Shiv se","BJP",0,96879,14873.11,17124.26,3117.8,24.86,12.81,0,1.86,856.64,0,546.27,1334.88,4953.35,0,2921.9,0,1409.46,10614.12,4612.83,0.05,19.12,0,0,0,25663.03,21737.09
"452","Maharashtra","1999-2000","Congress","BJP",0,96879,16439,19873.62,3686.54,38.44,5.02,0,4.65,908.61,0,808.08,1655.18,6431.24,0,2608.67,0,1013.96,12538.73,5395.85,0,10.32,0,0,0,29538.22,25269.47
"453","Maharashtra","2000-2001","Congress","BJP",0,96879,22006.57,22507.95,4417.06,38.91,2.97,0,3.55,687.6,0,942.21,1865.31,7203.41,0,2783.67,0,0,14702.13,7058.97,0,6.62,0,0,0,37400.95,29566.92
"454","Maharashtra","2001-2002","Congress","BJP",0,96879,20012.52,23756.4,2909.73,50.93,2.3,0,-0.07,581.64,0,982.14,2036.99,6722.63,0,2468.77,0,0,17730.54,6336.54,0,31.77,0,0,0,38281.52,30092.94
"455","Maharashtra","2002-2003","Congress","BJP",0,96879,21853.6,25079.42,3644.3,96.08,1.18,0,2.55,398.63,0,1028.56,1718.47,7853.64,0,2268.41,0,0,17946.82,6023.63,0,13.13,0,0,0,40474.31,31103.05
"456","Maharashtra","2003-2004","Congress","BJP",0,96879,21873.32,28551.64,8150.51,157.16,5.69,0,5.01,910.83,9321.37,1018.76,2361.51,9045.58,0,3389.49,0,0,19820.08,5818.87,0,21.04,0,0,0,42680.06,34370.51
"457","Maharashtra","2004-2005","Congress","Congress",1,96879,27929.81,34200.78,7828.95,93.64,14.5,0,22.09,623.52,3537.91,1076.57,2417.1,11371.2,0,3595.03,0,0,22271.16,6812.55,35.18,0,0,0,0,51046.65,41013.32
"458","Maharashtra","2005-2006","Congress","Congress",1,96879,29231.9,38522.24,10007.68,90.5,889.66,463.76,87.14,933.3,3684.93,1157.72,2318.18,17120.47,0,4981.99,0,0,21696.5,9916.05,20.66,0,0,0,0,52279.85,48438.28
"459","Maharashtra","2006-2007","Congress","Congress",1,96879,35261.9,46122,9849.55,76.23,18.49,476.15,77.06,1326.65,2664.83,1246.72,2547.66,21720.99,0,6022.76,0,1141.46,25106.29,16073.36,23.5,0,0,0,0,61385.28,62195.35
"460","Maharashtra","2007-2008","Congress","Congress",1,96879,40009.95,55125.63,11147.99,88.12,19.48,457.47,96.71,1367.02,1953.63,1488.4,2384.58,24361.99,0,7597.47,0,1618.31,23846.41,24457.52,24.07,0,0,0,0,64780.05,79583.15
"461","Maharashtra","2008-2009","Congress","Congress",1,112374,47865.44,60048.35,18413.95,340,110.49,467.44,193.6,1987.84,903.74,1561.22,2714.16,27835.16,0,8018.22,0,1650.77,26584.71,21222.34,0,0,0,0,0,75693.91,81270.68
"462","Maharashtra","2009-2010","Congress","Congress",1,112374,61376.59,67354.43,16716.65,215.59,231.14,600.76,92.15,3083.15,0,1612.35,2505.32,30047.58,0,8248.11,0,1890.82,32070.97,19555.84,0,0,0,0,0,94915.97,86910.27
"463","Maharashtra","2010-2011","Congress","Congress",1,112374,67567.42,86446.88,17421.88,182.55,4.67,776.25,186.16,2358.56,0,1686.2,3548.25,38847.11,0,11419.82,0,2358.66,37704.22,19420.94,0,0,0,0,0,106459.37,105867.81
"464","Maharashtra","2011-2012","Congress","Congress",1,112374,79680.96,100951.8,17083.64,405.06,40.04,870.62,96.69,2759.27,0,1829.94,3799.45,46633.99,0,13343.34,0,2659.87,42852.88,20334.34,-0.18,-166.12,0,0,0,123554.19,121286.14
"465","Maharashtra","2012-2013","Congress","Congress",1,112374,89589.79,118640.44,16496.29,460.47,170.63,804.37,87.42,2857.06,391.5,1961.1,4224.46,55553.73,0,15191.92,0,3267.06,47665.67,24306.73,0,0,0,0,0,138735.98,142947.17
"466","Maharashtra","2013-2014","Congress","Congress",1,112374,98870.4,125228.39,18981.93,553,574.81,802.87,244.07,4131.2,1152.33,2165.48,4769.3,57622.49,0,16630.39,0,3673.14,53979.27,24593.41,0,0,0,0,0,154902.42,149821.8
"467","Maharashtra","2014-2015","BJP","BJP",1,112374,114639.06,132693.93,18658.161,469.5435,256.6442,934.8852,74.9402,3413.8002,6352.9,2174.6995,5668.5775,61738.19,0,17630.035,0,4389.5801,60485.77,32721.533,0,0,0,0,0,177553.11,165415.46
"468","Maharashtra","2015-2016","BJP","BJP",1,112374,120369.2059,154714.0606,21533.8788,650.6441,423.5363,1463.8459,63.6129,4305.9642,0,2192.5643,5812.3172,63790.6233,0,28105.9501,0,6144.85,64369.7559,30321.6218,0,0,0,0,0,190374.0508,185035.6824
"469","Maharashtra","2016-2017","BJP","BJP",1,112374,134124.5295,170331.2189,24001.0323,602.374,597.772,1686.9468,551.3874,4974.2493,0,2312.1399,6543.0528,74527.7219,0,33739.2858,0,7499.2203,71609.42,34361.9238,0,0,0,0,0,213228.7336,204693.1427
"470","Maharashtra","2017-2018","BJP","BJP",1,112374,147243.3294,205151.0648,25794.3861,569.8539,868.3148,1257.5632,30.3302,6116.4701,1594,2205.4706,3110.4939,51959.727,53817.5244,33465.0372,522.44,9616.28,78534.7806,38502.4955,0,0,0,0,0,241571.0659,243653.5603
"471","Maharashtra","2018-2019","BJP","BJP",1,112374,162149.9518,229490.5782,33515.7845,1036.7174,2058.4087,1336.109,155.3268,9513.7147,0,2582.9711,1216.0718,34569.3105,83180.533,41149.9181,10377.5,10768.4,84764.4993,49505.6946,0,0,8330,0,0,267021.6588,278996.2728
"472","Maharashtra","2019-2020","Shiv se","BJP",0,112374,178990.772,225167.2027,35165.1234,1115.859,2024.1465,1501.8779,101.2582,12563.8849,0,2502.0873,1571.3702,35882.7452,82601.5869,36222.3296,10277.86,9676.68,100050.2791,58022.3738,0,0,15018.13,0,0,300305.2196,283189.5765
"473","Maharashtra","2020-2021","Shiv se","BJP",0,112374,186359.6269,200758.9941,28190.3096,989.6991,1616.8688,1526.0413,59.7676,11763.8375,0,2473.5982,647.4117,32524.28,69948.5642,36504.0136,10894.03,11252.46,103853.7522,68708.9201,0,0,NA,NA,NA,310609.7571,269467.9142
"474","Maharashtra","2021-2022","Shiv se","BJP",0,112374,201978.0294,275245.1965,43989.1763,1612.2566,933.7894,1749.4755,153.1328,20487.6067,0,2652.1316,1077.298,45252.0964,97304.8886,54318.0632,16016.73,16519.71,121745.3193,58066.3755,0,0,NA,NA,NA,349685.8934,333311.572
"475","Maharashtra","2022-2023","Shiv se","BJP",0,112374,255346.0965,308113.457,60075.5678,2614.8868,1126.2356,5815.4217,281.632,20132.8816,50,3050,1412,51388,119900,51587.75,16938.91,15556.59,144247.1868,95313.7604,0,0,NA,NA,NA,427780.1208,403427.2174
"476","Maharashtra","2023-2024","Shiv se","BJP",0,112374,270094.0924,362705.8797,67872.5359,3167.8877,2216.0001,6697.7891,478.8898,22662.2344,30,3300,1572,55478,136041,64524.88,20864.31,20091.81,164866.1507,86816.725,0,0,NA,NA,NA,465645.0241,449522.6047
"477","Odisha","1990-1991","Jata Dal","Samajwadi Janta Party",0,31660,1490.32,1362.88,542.4,5.55,1.94,0.33,2.36,69.07,0,0,17.94,336.64,0,694.09,0,168.25,681.97,808.06,0,11.55,0,0,0,2190.53,2170.94
"478","Odisha","1991-1992","Jata Dal","Congress",0,31660,1738.4,1504.17,643.93,15.18,3.85,0,3.65,78.82,0,0,99.97,294.19,0,830.53,0,220.8,881.59,943.14,0,23.64,0,0,0,2635.02,2447.31
"479","Odisha","1992-1993","Jata Dal","Congress",0,31660,2022.17,1756.78,577.62,3.85,2.28,0.1,4.09,78.15,0,0,18.26,433.74,0,994.88,0,262.35,1013.24,1156.38,0.03,11.31,0,0,0,3048.88,2913.16
"480","Odisha","1993-1994","Jata Dal","Congress",0,31660,2283.5,1927.74,575.8,4.81,2.38,0,6.39,111.56,0,0,4.15,510.18,0,1067.85,0,335.25,1178.83,1280.04,0,9.65,0,0,0,3482.21,3207.78
